id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
ATAww,St.Andrä-Wördern Wendegleis (in Aw) [BSTS_ID=5726874],48.3329343,16.2067961,30,4.8,True,True,
ATAx,Saxen [BSTS_ID=112],48.205213,14.7907376,14,2.9,True,True,
ATB,Bludenz [BSTS_ID=116],47.1549598,9.8144378,113,16.7,True,True,
ATB G,"Grenze ÖBB-MBS Km 135,650",47.1505926,9.8204803,44,14.2,True,True,
ATB H1,Nüziders [BSTS_ID=117],47.1714577,9.7926898,13,5.1,True,True,
ATB S11,Sbl B 1 [BSTS_ID=1400405],47.1702349,9.7955158,19,4.2,True,True,
ATB S12,Sbl B 1 [BSTS_ID=1400409],47.1722737,9.7908007,10,2.0,True,True,
ATBGT,Baumgarten,47.727765,16.517609,11,6.6,True,True,
ATBNS,Neusiedl am See Bad,47.9428494,16.8443316,9,0.7,True,True,
ATBag,Bad Gastein [BSTS_ID=121],47.1118076,13.1319839,18,6.2,True,True,
ATBal,Bad St.Leonhard [BSTS_ID=122],46.965838,14.7868288,19,2.9,True,True,
ATBal A1,AB (Awanst) - Bal_A1 [BSTS_ID=123],46.946937,14.8126992,13,12.9,True,True,
ATBal A2,AB (Awanst) - Bal_A2 [BSTS_ID=124],46.9428654,14.814545,10,10.6,True,True,
ATBal H1,Hst außer Betrieb (Bal_H1) [BSTS_ID=125],46.9449247,14.8139811,11,6.7,True,True,
ATBal K1,Twimberg (Awanst) [BSTS_ID=2274],46.9154822,14.841848,9,5.4,True,True,
ATBam,Bad Mitterndorf [BSTS_ID=127],47.5505027,13.9438163,17,1.6,True,True,
ATBam H1,Bad Mitterndorf-Heilbrunn [BSTS_ID=128],47.5511365,13.9253217,8,1.9,True,True,
ATBb,Baumgartenberg [BSTS_ID=130],48.2086785,14.7486094,17,3.5,True,True,
ATBch,Bichlbach-Berwang [BSTS_ID=139],47.4213578,10.7932517,20,7.0,True,True,
ATBch H1H,Bichlbach-Almkopfbahn [BSTS_ID=1262120],47.42767,10.776335,5,19.7,True,True,
ATBch H2H,Heiterwang-Plansee [BSTS_ID=140],47.4422824,10.7484906,5,1.6,True,True,
ATBch H4,Reutte in Tirol Schulzentrum [BSTS_ID=142],47.4897636,10.7249259,7,5.3,True,True,
ATBde,Bad Deutsch Altenburg [BSTS_ID=143],48.1331613,16.9108452,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ATBeh,Bernhardsthal (in Bel) [BSTS_ID=145],48.6883478,16.8788649,16,25.4,True,True,
ATBel,Bernhardsthal Fbf (in Bel) [BSTS_ID=146],48.6773543,16.8836219,10,2.5,True,False,
ATBf,Pfaffstätten [BSTS_ID=148],48.0176024,16.2582901,25,5.9,True,True,
ATBf H1,Baden [BSTS_ID=149],48.0042824,16.2430849,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ATBf S21,Sbl Bf 2 [BSTS_ID=152],47.9883709,16.2260021,14,4.3,True,False,
ATBf S22,Sbl Bf 2 [BSTS_ID=153],47.9873225,16.2253234,14,3.2,True,False,
ATBf U1,Üst Bf 1 [BSTS_ID=1257331],47.9990398,16.2371153,14,2.8,True,False,
ATBg,Bregenz (in Bg) [BSTS_ID=154],47.5029728,9.739551,56,16.7,True,True,
ATBg H1,Bregenz Hafen (in Bg) [BSTS_ID=155],47.506466,9.7487702,28,5.0,True,True,
ATBgl,St.Martin i.S.-Bergla [BSTS_ID=156],46.7481896,15.2847447,15,0.3,True,True,
ATBgl,St. Martin i. S. - Bergla [BSTS_ID=156],46.7481896,15.2847447,15,0.3,True,True,
ATBgl A1,AB (Awanst) - Bgl_A1 [BSTS_ID=157],46.7383163,15.314341,8,1.4,True,True,
ATBgl H1,Dietmannsdorf [BSTS_ID=158],46.7443299,15.3127587,4,34.8,True,True,
ATBgl H1A,Pölfing-Brunn [BSTS_ID=1695],46.7301369,15.3004002,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ATBgl H2,Wies Markt [BSTS_ID=1696],46.7184934,15.2732917,7,45.3,True,True,
ATBgl S11,Sbl Bgl 1 [BSTS_ID=5960894],46.7308927,15.3032835,9,0.6,True,False,
ATBgl S12,Sbl Bgl 1 [BSTS_ID=5960897],46.730574,15.3020606,9,0.3,True,True,
ATBh,Böheimkirchen [BSTS_ID=163],48.1999922,15.7538592,29,2.8,True,True,
ATBh S11,Sbl Bh 1 [BSTS_ID=165],48.2213525,15.7354029,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ATBh S12,Sbl Bh 1 [BSTS_ID=166],48.2215272,15.7343453,16,2.2,True,False,
ATBib,Bierbaum [BSTS_ID=170],47.0979592,16.0743032,17,1.2,True,True,
ATBk,Bruck a.d.Mur-Fbf (in Bm) [BSTS_ID=171],47.4245387,15.2793828,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
ATBl,Bruck a.d.Leitha (in Bl) [BSTS_ID=172],48.0190315,16.7809335,72,10.2,True,True,
ATBl G,Streckenende 19301,48.0363159,16.7934719,7,4.5,True,True,
ATBle,Bleiburg/Pliberk (in Ble) [BSTS_ID=173],46.5741761,14.7862444,26,18.5,True,True,
ATBle,Bleiburg (in Ble) [BSTS_ID=173],46.5741761,14.7862444,26,18.5,True,True,
ATBle A1,AB (Awanst) - Ble_A1 [BSTS_ID=174],46.5901161,14.741002,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ATBle H1,St.Michael ob Bleiburg/Smihel nad Pliberkom [BSTS_ID=175],46.5823838,14.7507386,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ATBle H1,St.Michael ob Bleiburg [BSTS_ID=175],46.5823838,14.7507386,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ATBle H2,Mittlern (in Mtl) [BSTS_ID=176],46.5985341,14.716416,18,19.6,True,True,
ATBlg,Bleiburg Stadt/Pliberk mesto (in Ble) [BSTS_ID=388],46.5901563,14.794149,10,0.1,True,True,
ATBlg,Bleiburg Stadt (in Ble) [BSTS_ID=388],46.5901563,14.794149,10,0.1,True,True,
ATBls,Bruck a.d.Leitha-West (in Bl) [BSTS_ID=181],48.020463,16.7605139,34,5.5,True,False,
ATBls A2,AB - Bls_A2 [BSTS_ID=183],48.0338561,16.7864651,8,2.9,True,True,
ATBls E1,"EK km 1,605 [BSTS_ID=186]",48.0290629,16.7775644,4,1.6,True,False,
ATBls E2A,"EK km 1,615 [BSTS_ID=5793674]",48.0291187,16.7776699,4,1.6,True,False,
ATBls E3,"EK km 2,093 [BSTS_ID=4728673]",48.031819,16.7826793,11,3.1,True,False,
ATBm,Bruck a.d.Mur (in Bm) [BSTS_ID=188],47.4137132,15.2796612,67,3.1,True,True,
ATBm S11,Sbl Bm 1G [BSTS_ID=1565972],47.3931722,15.3106494,9,1.6,True,False,
ATBm S12,Sbl Bm 1G [BSTS_ID=1565984],47.3907619,15.3124976,6,3.3,True,False,
ATBm S13,Sbl Bm 1L [BSTS_ID=192],47.4032621,15.2523067,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
ATBm S14,Sbl Bm 1L [BSTS_ID=193],47.4030645,15.2516871,6,17.6,True,False,
ATBm S21,Sbl Bm 2G [BSTS_ID=1565991],47.3737898,15.3132462,14,10.9,True,False,
ATBm S22,Sbl Bm 2G [BSTS_ID=1565995],47.3735472,15.3145203,14,58.9,True,False,
ATBm S33,Sbl Bm 3L [BSTS_ID=194],47.4028107,15.1927136,6,55.9,True,False,
ATBm S34,Sbl Bm 3L [BSTS_ID=195],47.4024076,15.192098,6,8.6,True,False,
ATBm U2L,Üst Bm 2L [BSTS_ID=196],47.4036439,15.2212079,8,32.0,True,False,
ATBns H1,Weiden am See,47.925725,16.863969,6,12.4,True,True,
ATBo,Bischofshofen (in Bo) [BSTS_ID=199],47.4198186,13.2198905,70,10.0,True,True,
ATBo A1,AB (Awanst) - Bo_A1 [BSTS_ID=5944514],47.3773873,13.2103664,11,6.5,True,True,
