id,name,lat,lon,osm_elements,min_distance_m,within_threshold,osm_type_compatible,error
BEBR899,Zeebrugge-BRAM-Tankinst.,51.306097,3.24662,58,11.0,True,True,
BEBRAM,Zeebrugge-Bundel Ramskapelle,51.30867,3.244147,24,16.6,True,False,
BEBRTOY,Zeebrugge-BRAM-Toyota,51.304,3.249237,21,27.2,True,True,
BEBUDA,Buda,50.908281,4.417053,12,43.1,True,True,
BEBUZET,Buzet,50.555216,4.357379,13,16.4,True,True,
BEBVRST,Beverst,50.881084,5.50654,10,44.9,True,True,
BEBZWDM,Zeebrugge-Bundel Zwankendamme,51.306111,3.191463,13,15.8,True,False,
BECAD,Chapelle-Dieu,50.557902,4.698662,9,2.8,True,True,
BECHAP,Chapois,50.262372,5.124278,9,45.4,True,True,
BECHAS,Château-de-Seilles,50.49721,5.081753,9,19.3,True,True,
BECHE,Chertal,50.685447,5.656972,2,127.7,False,False,
BECND,Antwerpen-W.H.-B.Canada,51.245617,4.331282,51,2.9,True,False,
BECOMBI,Antwerpen-D.S.-Combinant,51.371613,4.288112,11,12.4,True,False,
BECOO,Coo,50.391311,5.880883,7,27.8,True,True,
BECRQLN,Criquelion-Faisceau,50.459516,3.837335,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
BEDARSE,Gent-Zeehaven-Darsen,51.084356,3.744594,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
BEDBIST,De Bist,51.146339,4.600142,10,7.8,True,True,
BEDSPA1,Antwerpen-Noord-Doodsporen A1,51.290064,4.403804,36,24.1,True,False,
BEDSTIB,Racc.Delta-STIB | Verb.Delta-MIVB,50.818197,4.403542,75,16.6,True,True,
BEFAD,Schoonaarde,51.003116,4.011276,7,15.9,True,True,
BEFAK,Alken,50.886419,5.29173,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
BEFAN,Anzegem,50.826208,3.495469,8,14.8,True,True,
BEFAO,Aiseau,50.429545,4.584378,8,14.2,True,True,
BEFAP,Papignies,50.687817,3.823797,4,94.3,True,True,
BEFAR,Aarsele,50.984458,3.418361,9,4.7,True,True,
BEFARWE,Antwerpen-D.S.-Far-West,51.256088,4.417441,26,11.6,True,False,
BEFAT,Haacht,50.966238,4.613314,9,20.6,True,True,
BEFATWS,Haacht-Wijkspoor,50.964298,4.621733,3,17.9,True,False,
BEFAZA,Salzinnes-A.C.,50.466045,4.839569,47,4.7,True,True,
BEFBA,Braine-Alliance,50.669416,4.373397,7,6.4,True,False,
BEFBAC,Braine-Alliance-Gril C,50.664822,4.372629,8,8.1,True,True,
BEFBC,Braine-le-Comte,50.605075,4.137658,119,15.9,True,True,
BEFBCK,Bruxelles-Chapelle | Brussel-Kapellekerk,50.841131,4.347869,46,23.3,True,True,
BEFBCL,Bruxelles-Central | Brussel-Centraal,50.845175,4.357131,56,2.4,True,True,
BEFBCM,Cureghem-Cul de Sac | Kuregem-Doodspoor,50.83406,4.32118,26,4.8,True,False,
BEFBCO,Bruxelles-Congrès | Brussel-Congres,50.851671,4.362634,31,17.7,True,True,
BEFBD,Braine-l'Alleud,50.684778,4.375525,17,41.3,True,True,
BEFBG,Brugelette,50.594131,3.85305,10,28.3,True,True,
BEFBK,Blankenberge,51.312431,3.133862,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
BEFBKI,Y.Bruxelles-Petite-Ile | Y.Brussel-Klein-Eiland,50.823612,4.318709,62,1.1,True,True,
BEFBKIC,Bruxelles-Petite-Ile-Carwash | Brussel-Klein-Eiland-Carwash,50.822995,4.318613,93,11.3,True,True,
BEFBKIF,Bruxelles-Petite-Ile-Faisc.F | Brussel-Klein-Eiland-Bundel F,50.828128,4.321945,40,19.3,True,False,
BEFBL,Bockstael | Bockstael,50.879428,4.348507,28,6.6,True,True,
BEFBMA,Bruxelles-Midi-A.T.-TGV | Brussel-Zuid-T.W.-HST,50.817486,4.314205,176,28.7,True,True,
BEFBMZ,Bruxelles-Midi | Brussel-Zuid,50.836782,4.336922,400,12.6,True,True,
BEFBN,Bruxelles-Nord | Brussel-Noord,50.859658,4.360854,188,11.0,True,True,
BEFBNL,Brussels Airport - Zaventem,50.896821,4.48549,26,101.4,False,True,
BEFBOW,Bruxelles-Ouest | Brussel-West,50.851898,4.322409,30,18.4,True,True,
BEFBR,Beveren(Waas),51.20845,4.26052,7,35.1,True,True,
BEFBRG,Bierges-Walibi,50.707772,4.594753,6,91.3,True,True,
BEFBSG,Berchem-Sainte-Agathe | Sint-Agatha-Berchem,50.872831,4.290961,35,32.6,True,True,
BEFBSM,Bruxelles-Schuman | Brussel-Schuman,50.842851,4.380022,76,2.0,True,True,
BEFBX,Bressoux,50.644473,5.612496,74,10.7,True,True,
BEFC,Schelle,51.125422,4.340258,8,2.0,True,True,
BEFCA,Callenelle,50.527192,3.526182,6,70.6,True,False,
BEFCB,Schellebelle,51.003153,3.921372,18,28.9,True,True,
BEFCF,Chaudfontaine,50.586944,5.644167,7,49.3,True,True,
BEFCH,Chênée,50.608327,5.61484,30,22.8,True,True,
BEFCL,Châtelet,50.410152,4.5214,41,9.2,True,True,
BEFCLC,Châtelet-Faisceau C,50.419421,4.534882,47,8.0,True,False,
BEFCLCW,Châtelet-Carwash,50.415635,4.527471,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
BEFCLF,Châtelet-Formation,50.419556,4.530827,41,63.9,True,False,
BEFCLGE,Châtelet-Gril Est,50.417393,4.530082,83,2.4,True,True,
BEFCLGO,Châtelet-Gril Ouest,50.407471,4.516345,26,7.3,True,True,
BEFCLGS,Châtelet-Gasoil,50.411517,4.522054,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
BEFCR,Charleroi-Central,50.404393,4.438504,192,2.3,True,True,
BEFCRA,Charleroi-Faisceau A,50.406172,4.429839,111,6.0,True,False,
BEFCRC,Charleroi-Faisceau C,50.405,4.4322,94,22.3,True,False,
BEFCRDP,Charleroi-Dry Port,50.399478,4.494877,15,58.1,True,True,
BEFCRO,Charleroi-Ouest,50.409741,4.435644,25,5.5,True,True,
BEFCS,Ecaussinnes,50.5621,4.156094,9,46.3,True,True,
BEFCV,Antwerpen-Berchem,51.198914,4.4332,107,8.0,True,True,
BEFCVGH,Groenenhoek-Wijkbundel,51.195308,4.436944,28,10.2,True,False,
BEFCVLC,Antwerpen-Berchem-LCI,51.205086,4.430416,38,11.3,True,True,
BEFCZ,Marche-lez-Ecaussinnes,50.545931,4.176558,9,49.8,True,True,
BEFD,Deinze,50.97824,3.53494,23,14.1,True,True,
BEFDD,Denderleeuw,50.891925,4.071828,82,18.3,True,True,
BEFDEL,Delta | Delta,50.819281,4.403972,34,27.6,True,True,
BEFDF,Duffel,51.091633,4.492194,12,48.4,True,True,
BEFDG,Diegem,50.890481,4.441931,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
BEFDI,Godarville,50.4928,4.290314,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
BEFDK,De Panne,51.077288,2.602397,30,11.4,True,True,
BEFDKDS,De Panne-Doodspoor,51.076601,2.576086,0,,False,,
BEFDM,Oudegem,51.014903,4.062361,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
BEFDN,Oudenaarde,50.850558,3.600803,40,10.1,True,True,
BEFDO,Drongen,51.0474,3.653483,16,61.8,True,True,
BEFDR,Dendermonde,51.022775,4.101431,100,8.6,True,True,
BEFDT,Diest,50.993342,5.050025,19,10.1,True,True,
BEFDWS,Deinze-Wijksporen,50.97924,3.54056,13,18.3,True,False,
BEFEB,Bellem,51.083908,3.487367,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
BEFEBW1,L50D(1)-YFEB WART973,51.086895,3.47236,6,68.9,True,True,
BEFEBW2,L50D(1)-YFEB WART863,51.084669,3.48251,9,15.4,True,True,
BEFEBW3,L50D(1)-YFEB WART864,51.083908,3.487367,10,108.3,False,True,
BEFED,Schendelbeke,50.797818,3.899159,9,24.4,True,True,
BEFEI,Eine,50.871008,3.623697,5,29.6,True,True,
BEFEK,Lebbeke,51.004606,4.134544,9,33.7,True,True,
BEFEM,Veltem,50.900519,4.633522,11,22.7,True,True,
BEFEO,Ronet,50.457735,4.828415,56,29.6,True,True,
BEFEOCL,Ronet-C.L.I.,50.454351,4.831716,64,7.3,True,True,
BEFEOF,Ronet-Formation,50.454759,4.822342,33,4.2,True,False,
BEFEOGR,Ronet-Gril R,50.45896,4.830374,33,1.7,True,True,
BEFEOPE,Ronet-P.E.,50.452732,4.823652,21,55.1,True,True,
BEFEQ,Clabecq,50.694783,4.213796,15,38.4,True,False,
BEFEQM,Clabecq-Marchandises,50.676242,4.221411,6,23.7,True,False,
BEFES,Essen,51.462736,4.451106,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
BEFET,Herent,50.903528,4.672189,6,27.4,True,True,
BEFEV,Mévergnies-Attre,50.600333,3.833003,7,27.8,True,True,
BEFFA,Maffle,50.614031,3.800459,9,38.4,True,True,
BEFFC,Farciennes,50.429148,4.55265,9,3.8,True,True,
BEFFM,Familleureux,50.519364,4.211575,9,37.2,True,True,
BEFFV,Neufvilles,50.543597,4.010669,23,7.2,True,True,
BEFFVG,Neufvilles-Garage,50.546079,4.01532,14,21.4,True,False,
BEFFW,Flawinne,50.456244,4.8063,19,4.5,True,True,
BEFGA,Gavere-Asper,50.930558,3.638958,9,57.8,True,True,
BEFGB,Jabbeke,51.200168,3.093295,7,4.9,True,True,
BEFGDM,Gent-Dampoort,51.05665,3.740491,25,4.4,True,True,
BEFGE,Balegem-Zuid,50.900803,3.805767,8,20.4,True,True,
BEFGED,Balegem-Dorp,50.919953,3.7907,8,25.2,True,True,
BEFGH,Saint-Ghislain,50.442625,3.820092,97,7.6,True,True,
BEFGM,Galmaarden,50.743998,3.964938,9,17.7,True,True,
BEFGN,Buggenhout,51.016228,4.200575,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
BEFGND,Gent-Noord,51.162726,3.819722,27,6.8,True,False,
BEFGO,Sint-Genesius-Rode,50.748081,4.361492,11,27.8,True,True,
BEFGP,Gouy-lez-Piéton,50.4957,4.325064,7,58.0,True,True,
BEFGRA,Geraardsbergen,50.771025,3.871956,61,12.3,True,True,
BEFGRD,Gent-Rodenhuize,51.116757,3.770203,13,18.2,True,False,
BEFGRDD,Gent-Rodenhuizedok,51.139159,3.784928,1,306.7,False,False,
BEFGS,Ghislenghien,50.658019,3.857336,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
BEFGSP,Gent-Sint-Pieters,51.035763,3.710232,206,1.4,True,True,
BEFGSPB,Gent-Sint-Pieters-Bundel B,51.040893,3.685177,29,41.2,True,False,
BEFGSPC,Gent-Sint-Pieters-Bundels,51.036773,3.704646,67,6.3,True,False,
BEFGU,Buizingen,50.751581,4.258561,36,17.1,True,True,
BEFGY,Ligny,50.511514,4.565608,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
BEFGZH,Gent-Zeehaven,51.065981,3.742664,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
BEFH,Halle,50.7332,4.2395,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
BEFHA,Haaltert,50.907375,4.021797,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
BEFHBV,Halle-Goederen,50.738879,4.244359,37,81.1,True,False,
BEFHF,Hofstade,50.988661,4.498342,9,12.8,True,True,
BEFHI,Heist,51.334008,3.240611,-1,,,,504 Server Error: Gateway Timeout for url: https://overpass-api.de/api/interpreter
BEFHK,Hansbeke,51.072708,3.537447,10,13.6,True,True,
BEFHL,Harelbeke,50.856308,3.314617,11,2.8,True,True,
BEFHO,De Hoek,50.739181,4.370128,7,11.6,True,True,
BEFHRIN,Halle-Ring,50.729307,4.235449,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
BEFHS,Hasselt,50.931122,5.32618,178,4.5,True,True,
BEFHS35,Hasselt-Aflos L.35/1,50.936926,5.303707,44,21.5,True,True,
BEFHSA,Hasselt-Afwisseling,50.93739,5.31186,43,2.4,True,False,
BEFHSE,Hasselt-Bundel E,50.936287,5.312734,56,22.5,True,False,
BEFHSL,Hasselt-L.C.I.,50.935904,5.308778,89,25.4,True,True,
BEFHSW,Hasselt-T.W.,50.936768,5.306687,78,37.0,True,True,
BEFHT,Herentals,51.181,4.828608,30,9.0,True,True,
BEFHV,Havinnes,50.614789,3.46076,4,39.4,True,False,
BEFHZ,Herzele,50.897203,3.879358,-1,,,,429 Client Error: Too Many Requests for url: https://overpass-api.de/api/interpreter
